file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/Users/Mac/Downloads/SuperMarketManagementSystem-main/src/supermarket/Admin.java,supermarket.Admin,"SellingAddMethod/4[java.lang.String,java.lang.String,java.lang.String,java.lang.String]",FALSE,1067,0,2,2,0,2,4,11,0,1,4,4,0,0,0,0,1,0,6,0,1,1,1,0,0,0,18,2,0,FALSE
/Users/Mac/Downloads/SuperMarketManagementSystem-main/src/supermarket/Admin.java,supermarket.Admin,SellerUpdateActionPerformed/1[java.awt.event.ActionEvent],FALSE,877,2,12,1,11,8,24,37,1,2,1,24,2,1,1,3,0,0,13,7,2,0,2,0,0,0,28,2,0,FALSE
/Users/Mac/Downloads/SuperMarketManagementSystem-main/src/supermarket/Admin.java,supermarket.Admin,Admin/0,TRUE,30,1,2,1,1,5,9,33,0,14,0,9,1,1,2,0,2,0,6,0,14,0,2,0,0,0,34,1,0,TRUE
/Users/Mac/Downloads/SuperMarketManagementSystem-main/src/supermarket/Admin.java,supermarket.Admin,ADDActionPerformed/1[java.awt.event.ActionEvent],FALSE,657,2,13,1,12,11,23,41,4,6,1,23,1,1,2,0,1,0,15,4,6,0,2,0,0,0,34,2,0,FALSE
/Users/Mac/Downloads/SuperMarketManagementSystem-main/src/supermarket/Admin.java,supermarket.Admin,jTable1MouseClicked/1[java.awt.event.MouseEvent],FALSE,775,0,1,1,0,1,6,14,0,6,1,6,0,0,0,0,0,0,0,5,6,0,0,0,0,0,15,2,0,FALSE
/Users/Mac/Downloads/SuperMarketManagementSystem-main/src/supermarket/Admin.java,supermarket.Admin,Log1ActionPerformed/1[java.awt.event.ActionEvent],FALSE,969,1,2,1,1,1,2,5,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,2,0,FALSE
/Users/Mac/Downloads/SuperMarketManagementSystem-main/src/supermarket/Admin.java,supermarket.Admin,initComponents/0,FALSE,77,0,2,1,1,1,41,296,0,4,0,41,0,0,0,0,0,0,76,375,49,0,0,16,0,0,99,2,0,TRUE
/Users/Mac/Downloads/SuperMarketManagementSystem-main/src/supermarket/Admin.java,supermarket.Admin,QtyKeyTyped/1[java.awt.event.KeyEvent],FALSE,653,0,1,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,FALSE
/Users/Mac/Downloads/SuperMarketManagementSystem-main/src/supermarket/Login.java,supermarket.Login$Anonymous2,actionPerformed/1[java.awt.event.ActionEvent],FALSE,147,1,19,0,19,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,FALSE
/Users/Mac/Downloads/SuperMarketManagementSystem-main/src/supermarket/Login.java,supermarket.Login$Anonymous1,actionPerformed/1[java.awt.event.ActionEvent],FALSE,135,1,19,0,19,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,FALSE
/Users/Mac/Downloads/SuperMarketManagementSystem-main/src/supermarket/Login.java,supermarket.Login$Anonymous4,actionPerformed/1[java.awt.event.ActionEvent],FALSE,161,1,19,0,19,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,FALSE
/Users/Mac/Downloads/SuperMarketManagementSystem-main/src/supermarket/Login.java,supermarket.Login$Anonymous3,keyReleased/1[java.awt.event.KeyEvent],FALSE,154,1,2,0,2,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,FALSE
/Users/Mac/Downloads/SuperMarketManagementSystem-main/src/supermarket/Login.java,supermarket.Login$Anonymous5,actionPerformed/1[java.awt.event.ActionEvent],FALSE,173,1,19,0,19,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,FALSE
