file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/Users/Mac/Downloads/Depo-Yonetim-Sistemi-main/src/Veritabani/SoyutDB.java,Veritabani.SoyutDB,"araTarih/2[long,long]",FALSE,94,0,2,2,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1025,0,FALSE
/Users/Mac/Downloads/Depo-Yonetim-Sistemi-main/src/Veritabani/SoyutDB.java,Veritabani.SoyutDB,araPersonel/1[java.lang.String],FALSE,92,0,2,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1025,0,FALSE
/Users/Mac/Downloads/Depo-Yonetim-Sistemi-main/src/Veritabani/SoyutDB.java,Veritabani.SoyutDB,"sil/2[int,java.lang.String]",FALSE,63,0,8,8,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1025,0,FALSE
/Users/Mac/Downloads/Depo-Yonetim-Sistemi-main/src/Veritabani/SoyutDB.java,Veritabani.SoyutDB,okuGidenler/0,FALSE,72,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1025,0,FALSE
/Users/Mac/Downloads/Depo-Yonetim-Sistemi-main/src/Veritabani/SoyutDB.java,Veritabani.SoyutDB,ekle/1[Siniflar.Urun],FALSE,39,1,2,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1025,0,FALSE
/Users/Mac/Downloads/Depo-Yonetim-Sistemi-main/src/Veritabani/SoyutDB.java,Veritabani.SoyutDB,sayUrunler/0,FALSE,83,1,4,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1025,0,FALSE
/Users/Mac/Downloads/Depo-Yonetim-Sistemi-main/src/Veritabani/SoyutDB.java,Veritabani.SoyutDB,araUretici/1[java.lang.String],FALSE,90,0,2,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1025,0,FALSE
/Users/Mac/Downloads/Depo-Yonetim-Sistemi-main/src/Veritabani/SoyutDB.java,Veritabani.SoyutDB,getDbName/0,FALSE,22,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,FALSE
/Users/Mac/Downloads/Depo-Yonetim-Sistemi-main/src/Veritabani/SoyutDB.java,Veritabani.SoyutDB,SoyutDB/1[java.lang.String],TRUE,18,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,FALSE
/Users/Mac/Downloads/Depo-Yonetim-Sistemi-main/src/Veritabani/SoyutDB.java,Veritabani.SoyutDB,ekle/1[Siniflar.GelenUrun],FALSE,41,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1025,0,FALSE
